case_id,fit_max,smooth_points,confirm_points,slope_GPa,proof_status,proof_GPa,proof_strain,averaged_peak_GPa
eq,0.025,31,1,135.05439646754232,found,4.405435420109565,0.03489825207846639,5.108029180150135
eq,0.025,31,3,135.05439646754232,found,4.405435420109565,0.03489825207846639,5.108029180150135
eq,0.025,31,5,135.05439646754232,found,4.405435420109565,0.03489825207846639,5.108029180150135
eq,0.032,1,1,132.0461525203386,found,4.2401613024897005,0.0341775614403216,5.25312875597326
eq,0.032,1,3,132.0461525203386,found,4.540711593023592,0.03645366176431702,5.25312875597326
eq,0.032,1,5,132.0461525203386,found,4.540711593023592,0.03645366176431702,5.25312875597326
eq,0.032,11,1,132.0461525203386,found,4.508272220695835,0.036207994838711136,5.160670781491379
eq,0.032,11,3,132.0461525203386,found,4.508272220695835,0.036207994838711136,5.160670781491379
eq,0.032,11,5,132.0461525203386,found,4.508272220695835,0.036207994838711136,5.160670781491379
eq,0.032,21,1,132.0461525203386,found,4.4930847248662165,0.03609297826655256,5.131253284588891
eq,0.032,21,3,132.0461525203386,found,4.4930847248662165,0.03609297826655256,5.131253284588891
eq,0.032,21,5,132.0461525203386,found,4.4930847248662165,0.03609297826655256,5.131253284588891
eq,0.032,31,1,132.0461525203386,found,4.484548041300663,0.03602832902533942,5.108029180150135
eq,0.032,31,3,132.0461525203386,found,4.484548041300663,0.03602832902533942,5.108029180150135
eq,0.032,31,5,132.0461525203386,found,4.484548041300663,0.03602832902533942,5.108029180150135
zr24,0.01,1,1,130.0525830760692,found,3.8679805110167287,0.03209726154987143,5.00605727384936
zr24,0.01,1,3,130.0525830760692,found,4.277970727561819,0.035249757308493015,5.00605727384936
zr24,0.01,1,5,130.0525830760692,found,4.277970727561819,0.035249757308493015,5.00605727384936
zr24,0.01,11,1,130.0525830760692,found,4.284401718035048,0.035299206464527604,4.927486881422283
zr24,0.01,11,3,130.0525830760692,found,4.284401718035048,0.035299206464527604,4.927486881422283
zr24,0.01,11,5,130.0525830760692,found,4.284401718035048,0.035299206464527604,4.927486881422283
zr24,0.01,21,1,130.0525830760692,found,4.264108006898484,0.03514316411106897,4.91108319436979
zr24,0.01,21,3,130.0525830760692,found,4.264108006898484,0.03514316411106897,4.91108319436979
zr24,0.01,21,5,130.0525830760692,found,4.264108006898484,0.03514316411106897,4.91108319436979
zr24,0.01,31,1,130.0525830760692,found,4.247697647973539,0.035016981619827366,4.913784887292405
zr24,0.01,31,3,130.0525830760692,found,4.247697647973539,0.035016981619827366,4.913784887292405
zr24,0.01,31,5,130.0525830760692,found,4.247697647973539,0.035016981619827366,4.913784887292405
zr24,0.015,1,1,131.280468076238,found,3.7400561875741327,0.030874776269898294,5.00605727384936
zr24,0.015,1,3,131.280468076238,found,4.170094271320526,0.03415049648973069,5.00605727384936
zr24,0.015,1,5,131.280468076238,found,4.310922450856163,0.03522322407517664,5.00605727384936
zr24,0.015,11,1,131.280468076238,found,4.133133918801763,0.033868959159308466,4.927486881422283
zr24,0.015,11,3,131.280468076238,found,4.133133918801763,0.033868959159308466,4.927486881422283
zr24,0.015,11,5,131.280468076238,found,4.222086772718452,0.03454653789756397,4.927486881422283
zr24,0.015,21,1,131.280468076238,found,4.194670636562223,0.03433770152945849,4.91108319436979
zr24,0.015,21,3,131.280468076238,found,4.194670636562223,0.03433770152945849,4.91108319436979
zr24,0.015,21,5,131.280468076238,found,4.194670636562223,0.03433770152945849,4.91108319436979
zr24,0.015,31,1,131.280468076238,found,4.160036670251973,0.03407388493268846,4.913784887292405
zr24,0.015,31,3,131.280468076238,found,4.160036670251973,0.03407388493268846,4.913784887292405
zr24,0.015,31,5,131.280468076238,found,4.160036670251973,0.03407388493268846,4.913784887292405
zr24,0.02,1,1,130.39953024687136,found,3.7222509758911113,0.03089257590380069,5.00605727384936
zr24,0.02,1,3,130.39953024687136,found,4.1516567265248625,0.03418557665173899,5.00605727384936
zr24,0.02,1,5,130.39953024687136,found,4.2892419131262765,0.03524068157689432,5.00605727384936
zr24,0.02,11,1,130.39953024687136,found,4.279018558562042,0.0351622813361505,4.927486881422283
zr24,0.02,11,3,130.39953024687136,found,4.279018558562042,0.0351622813361505,4.927486881422283
zr24,0.02,11,5,130.39953024687136,found,4.279018558562042,0.0351622813361505,4.927486881422283
